,size,total_sqft,bath,price
5573,3,1893.0,3.0,115.0
5574,3,1496.0,2.0,78.0
5575,3,1305.0,3.0,33.28
5576,3,1550.0,2.0,82.0
5577,3,1200.0,2.0,58.17
5578,3,1494.0,2.0,94.55
5579,2,1286.0,2.0,69.0
5580,3,1860.0,3.0,95.0
5581,2,1243.0,2.0,45.0
5582,2,1200.0,2.0,75.0
5583,2,1044.0,2.0,32.0
5584,2,1040.0,2.0,41.59
5585,2,1125.0,2.0,36.94
5586,3,1278.0,2.0,59.0
5587,2,1250.0,2.0,43.0
5588,2,1210.0,2.0,75.0
5589,3,1157.0,2.0,57.84
5590,2,1185.0,2.0,51.15
5591,3,1450.0,3.0,100.0
5592,3,1859.0,3.0,121.0
5593,2,900.0,1.0,25.0
5594,3,1305.0,3.0,60.0
5595,3,1200.0,2.0,100.0
5596,2,5000.0,2.0,400.0
5597,2,1150.0,2.0,36.8
5598,3,1806.0,3.0,85.0
5599,2,1027.0,2.0,42.0
5600,2,1002.0,2.0,40.08
5601,3,1220.0,2.0,36.21
5602,2,1109.0,2.0,35.22
5603,2,1002.0,2.0,40.08
5604,2,1308.0,2.0,89.04
5605,2,1232.0,2.0,69.6
5606,2,1027.0,2.0,44.0
5607,2,1250.0,2.0,65.0
5608,2,1255.0,2.0,53.87
5609,3,1434.0,3.0,84.0
5610,2,925.0,2.0,30.0
5611,3,1858.0,3.0,123.0
5612,2,1205.0,2.0,70.0
5613,3,1500.0,3.0,90.0
5614,2,1020.0,2.0,48.95
5615,2,965.0,2.0,56.0
5616,2,1636.0,2.0,82.89
5617,3,1724.0,3.0,125.0
5618,2,1216.0,2.0,67.0
5619,2,1190.0,2.0,41.0
5620,3,1636.0,3.0,92.0
5621,2,1195.0,2.0,73.0
5622,3,2400.0,3.0,251.0
5623,2,1250.0,2.0,67.0
5624,3,1452.0,3.0,90.0
5625,3,1546.0,3.0,95.0
5626,2,2260.0,3.0,80.0
5627,2,1007.0,2.0,66.0
5628,2,1020.0,2.0,47.0
5629,2,800.0,3.0,59.5
5630,2,1125.0,2.0,55.0
5631,3,909.0,2.0,43.0
5632,2,1400.0,2.0,85.0
5633,2,1152.0,2.0,61.0
5634,2,958.0,2.0,34.49
5635,2,1150.0,2.0,55.0
5636,3,2990.0,5.0,173.0
5637,2,1310.0,2.0,85.0
5638,3,1590.0,2.0,126.0
5639,3,1645.0,3.0,110.0
5640,3,1800.0,2.0,100.0
5641,3,1795.0,3.0,150.0
5642,2,1100.0,2.0,35.0
5643,2,925.0,2.0,70.0
5644,3,1542.14,3.0,120.0
5645,3,1430.0,2.0,54.0
5646,2,1020.0,2.0,55.0
5647,2,1140.0,2.0,32.92
5648,3,967.0,2.0,45.0
5649,2,850.0,1.0,35.5
5650,2,1100.0,2.0,32.0
5651,3,1697.0,3.0,110.0
5652,2,1250.0,2.0,47.0
5653,2,1120.0,2.0,50.0
5654,2,1200.0,2.0,52.0
5655,2,1100.0,2.0,44.0
5656,3,1417.0,2.0,76.0
5657,3,1492.0,3.0,88.0
5658,3,1498.0,3.0,79.15
5659,2,1010.0,2.0,48.27
5660,2,1255.0,2.0,53.5
5661,2,1050.0,2.0,35.0
5662,3,1847.0,3.0,125.0
5663,2,1200.0,2.0,55.0
5664,2,982.0,2.0,37.28
5665,3,2144.6,4.0,145.0
5666,2,750.0,2.0,36.5
5667,2,919.0,2.0,35.0
5668,2,1087.0,2.0,54.3
5669,3,1480.0,3.0,74.0
5670,2,1180.0,2.0,52.0
5671,3,1221.0,3.0,65.0
5672,2,1194.0,2.0,46.0
5673,3,2072.0,3.0,122.0
5674,3,1600.0,3.0,69.0
5675,3,2200.0,3.0,98.0
5676,2,1253.0,2.0,81.5
5677,2,1061.0,2.0,54.92
5678,3,1950.0,3.0,115.0
5679,2,1250.0,2.0,68.0
5680,3,1585.0,2.0,80.0
5681,3,1452.0,3.0,60.98
5682,2,1015.0,2.0,37.0
5683,2,1125.0,2.0,56.8
5684,2,1116.0,2.0,40.0
5685,2,1300.0,2.0,100.0
5686,2,1419.0,2.0,60.42
5687,3,1310.0,2.0,55.0
5688,3,2072.0,4.0,152.0
5689,2,1240.0,2.0,58.58
5690,3,1565.0,3.0,98.91
5691,3,1820.0,3.0,89.0
5692,3,2500.0,3.0,88.0
5693,2,1245.0,2.0,62.0
5694,3,1315.0,3.0,65.0
5695,3,1410.0,2.0,73.0
5696,2,1375.0,2.0,60.0
5697,2,1299.0,2.0,95.0
5698,2,993.0,2.0,45.5
5699,2,1200.0,3.0,45.0
5700,3,1255.0,2.0,95.0
5701,3,1655.0,3.0,131.0
5702,3,1634.0,3.0,111.0
5703,2,1222.0,2.0,80.0
5704,3,1500.0,3.0,63.0
5705,3,1890.0,4.0,100.0
5706,2,850.0,1.0,39.5
5707,2,1295.0,2.0,78.5
5708,2,1320.0,2.0,100.0
5709,2,1197.0,2.0,82.0
5710,3,1320.0,2.0,60.0
5711,3,1693.0,3.0,71.38
5712,2,1000.0,2.0,62.0
5713,2,1305.0,2.0,70.0
5714,3,1991.0,3.0,104.0
5715,3,1779.0,3.0,90.0
5716,2,870.0,2.0,38.0
5717,3,1595.0,3.0,120.0
5718,3,2000.0,4.0,138.0
5719,3,1614.0,3.0,93.0
5720,2,1200.0,2.0,40.0
5721,3,1150.0,3.0,46.0
5722,3,1610.0,3.0,80.48
5723,2,1190.0,2.0,41.0
5724,2,1050.0,2.0,50.0
5725,3,1460.0,2.0,97.0
5726,3,1569.0,3.0,70.0
5727,3,2600.0,3.0,147.0
5728,2,800.0,2.0,80.0
5729,2,1350.0,2.0,90.0
5730,3,1410.0,2.0,45.12
5731,2,1109.0,2.0,35.47
5732,2,1215.0,2.0,68.0
5733,3,2273.0,4.0,192.0
5734,2,1255.0,2.0,52.76
5735,2,1020.0,2.0,49.0
5736,3,1225.0,2.0,82.0
5737,2,1120.0,2.0,60.0
5738,3,1225.0,2.0,69.0
5739,3,1984.0,4.0,145.0
5740,3,2425.0,3.0,197.0
5741,3,1200.0,3.0,56.12
5742,2,1127.0,2.0,45.0
5743,3,1655.0,3.0,97.0
5744,3,1200.0,3.0,68.38
5745,2,1000.0,2.0,43.0
5746,2,1225.0,2.0,47.88
5747,2,1350.0,2.0,45.0
5748,2,1175.0,2.0,49.0
5749,3,1311.0,2.0,84.86
5750,2,1000.0,2.0,38.5
5751,2,1196.0,2.0,96.0
5752,3,1050.0,2.0,59.0
5753,3,1275.0,2.0,52.0
5754,2,927.0,2.0,50.0
5755,3,1520.0,2.0,61.0
5756,2,1333.0,2.0,104.0
5757,3,1326.0,2.0,34.8
5758,3,1773.5,2.0,85.125
5759,2,1370.0,2.0,125.0
5760,2,1100.0,2.0,85.0
5761,3,1650.0,3.0,100.0
5762,3,1917.0,3.0,132.0
5763,2,950.0,2.0,58.11
5764,2,1175.0,2.0,48.72
5765,2,1089.0,2.0,43.55
5766,3,1804.0,3.0,175.0
5767,2,1257.0,2.0,68.5
5768,3,1850.0,3.0,150.0
5769,2,945.0,2.0,40.0
5770,2,1161.0,2.0,63.85
5771,3,1630.0,3.0,51.35
5772,3,1310.0,2.0,60.0
5773,2,750.0,2.0,28.0
5774,3,1200.0,3.0,67.77
5775,2,1000.0,2.0,45.0
5776,2,1315.0,2.0,70.0
5777,3,1370.0,2.0,90.0
5778,2,1465.0,3.0,90.0
5779,2,1128.0,2.0,64.0
5780,3,1250.0,2.0,70.0
5781,3,1645.0,3.0,117.0
5782,3,1284.0,2.0,75.0
5783,3,2600.0,3.0,199.0
5784,3,1820.0,3.0,150.0
5785,3,1580.0,3.0,73.0
5786,3,2650.0,3.0,125.0
5787,2,1215.0,2.0,68.0
5788,2,1075.0,2.0,40.0
5789,3,1400.0,2.0,78.0
5790,3,1400.0,2.0,55.0
5791,2,845.0,2.0,30.0
5792,2,1199.0,2.0,85.0
5793,2,1175.0,2.0,43.48
5794,3,1767.0,3.0,109.0
5795,3,1856.0,3.0,135.0
5796,3,1613.0,3.0,150.0
5797,2,1290.0,2.0,90.0
5798,2,1375.0,2.0,78.0
5799,2,985.0,2.0,57.0
5800,2,1099.0,2.0,37.5
5801,2,1200.0,2.0,53.0
5802,2,1000.0,2.0,45.0
5803,3,1159.0,2.0,38.0
5804,3,1540.0,2.0,78.0
5805,3,1503.0,2.0,93.0
5806,3,1850.0,4.0,120.0
5807,3,1580.0,3.0,60.0
5808,2,1190.0,2.0,39.25
5809,2,1200.0,2.0,61.0
5810,2,850.0,1.0,19.9
5811,3,2500.0,2.0,60.0
5812,3,1200.0,3.0,56.12
5813,3,1500.0,2.0,52.0
5814,3,1880.0,3.0,120.0
5815,2,1150.0,2.0,45.0
5816,2,924.0,2.0,35.11
5817,3,1962.0,3.0,175.0
5818,3,1765.0,3.0,77.27
5819,2,1174.0,2.0,29.35
5820,3,1894.0,3.0,115.0
5821,3,1760.0,3.0,142.0
5822,3,1768.0,3.0,95.0
5823,3,1790.0,3.0,97.0
5824,2,1200.0,2.0,45.0
5825,2,1137.0,2.0,53.4
5826,3,1568.0,2.0,100.0
5827,2,1308.0,2.0,60.0
5828,3,1200.0,2.0,41.0
5829,2,958.0,2.0,33.53
5830,3,2072.0,4.0,160.0
5831,3,2273.0,3.0,159.0
5832,2,1090.0,2.0,43.5
5833,3,2072.0,4.0,155.0
5834,3,2666.0,3.0,230.0
5835,3,1550.0,2.0,89.0
5836,2,1251.0,2.0,50.0
5837,2,1070.0,2.0,53.0
5838,2,1200.0,2.0,45.0
5839,3,1435.0,2.0,60.0
5840,3,1400.0,2.0,45.0
5841,2,1200.0,2.0,60.0
5842,2,1000.0,2.0,40.0
5843,3,1655.0,2.0,62.89
5844,2,1175.0,2.0,50.0
5845,2,1155.0,2.0,40.43
5846,3,1200.0,3.0,98.0
5847,2,1149.0,2.0,65.0
5848,3,1745.0,2.0,98.485
5849,2,1010.0,2.0,55.0
5850,3,1718.0,3.0,119.0
5851,2,650.0,1.0,20.0
5852,2,1330.0,2.0,77.0
5853,2,1200.0,2.0,68.0
5854,3,1693.0,3.0,89.0
5855,3,1800.0,4.0,125.0
5856,2,900.0,2.0,55.0
5857,2,1020.0,2.0,46.0
5858,3,1700.0,3.0,77.0
5859,2,1280.0,2.0,60.16
5860,2,1170.0,2.0,48.0
5861,2,1150.0,2.0,44.0
5862,3,1380.0,3.0,130.0
5863,2,1050.0,2.0,64.8
5864,2,1080.0,2.0,37.8
5865,2,1303.0,2.0,90.0
5866,2,1196.0,2.0,40.54
5867,3,1250.0,3.0,41.0
5868,3,1419.0,2.0,87.0
5869,2,1200.0,2.0,49.0
5870,2,1120.0,2.0,65.0
5871,2,1245.0,2.0,75.0
5872,2,1093.0,2.0,34.0
5873,2,1025.0,1.0,26.63
5874,2,1345.0,2.0,97.0
5875,2,1500.0,2.0,45.0
5876,2,1180.0,2.0,86.0
5877,2,1020.0,2.0,48.45
5878,3,1800.0,3.0,85.0
5879,3,2008.0,3.0,170.0
5880,3,1240.0,2.0,39.85
5881,2,1020.0,2.0,55.0
5882,3,2095.0,3.0,142.0
5883,3,1362.0,3.0,62.63
5884,2,1404.0,2.0,70.0
5885,3,1192.0,2.0,47.0
5886,2,1259.0,2.0,67.48
5887,2,1000.0,2.0,34.0
5888,2,985.0,2.0,49.97
5889,3,1650.0,2.0,50.0
5890,3,1900.0,4.0,180.0
5891,2,1367.0,2.0,86.0
5892,3,1210.0,2.0,81.0
5893,2,1190.0,2.0,48.6
5894,2,1175.0,2.0,42.0
5895,2,1140.0,2.0,40.0
5896,2,1095.0,2.0,33.6
5897,3,1435.0,2.0,80.0
5898,2,725.0,2.0,36.0
5899,3,1600.0,2.0,88.0
5900,3,1674.0,3.0,90.0
5901,2,1243.0,2.0,46.0
5902,3,1703.0,3.0,130.0
5903,3,1350.0,3.0,71.55
5904,2,1145.0,2.0,41.21
5905,2,1216.0,2.0,75.0
5906,2,1100.0,3.0,60.0
5907,2,1196.0,2.0,40.54
5908,3,1600.0,3.0,90.0
5909,3,1510.0,3.0,47.57
5910,2,780.0,2.0,72.0
5911,2,1194.0,2.0,47.0
5912,2,1250.0,2.0,110.0
5913,3,1630.0,3.0,60.65
5914,2,1020.0,2.0,45.0
5915,3,1410.0,2.0,53.58
5916,2,1181.7,2.0,100.0
5917,3,1691.0,3.0,113.0
5918,2,1200.0,2.0,60.0
5919,2,1050.0,2.0,50.0
5920,3,1300.0,3.0,77.99
5921,2,1356.0,2.0,94.84
5922,2,1338.0,2.0,103.0
5923,3,1280.0,2.0,100.0
5924,3,1531.0,3.0,51.77
5925,2,620.0,1.0,23.5
5926,3,1605.0,2.0,65.0
5927,3,1917.0,3.0,110.0
5928,3,1400.0,3.0,55.0
5929,3,2625.0,3.0,175.0
5930,2,1100.0,2.0,55.0
5931,3,2041.0,3.0,128.0
5932,3,2070.0,4.0,160.0
5933,3,1110.0,3.0,59.0
5934,3,1650.0,3.0,110.0
5935,3,1033.0,2.0,30.47
5936,2,1142.0,2.0,65.0
5937,3,1500.0,2.0,75.0
5938,3,1502.0,3.0,50.0
5939,3,1176.0,2.0,45.0
5940,2,1063.0,2.0,32.8
5941,2,1100.0,2.0,60.0
5942,2,1044.0,2.0,85.0
5943,2,1216.0,2.0,60.0
5944,3,1425.0,3.0,55.0
5945,2,1345.0,2.0,108.0
5946,2,1248.0,2.0,130.0
5947,2,1025.0,2.0,35.88
5948,3,3050.0,2.0,90.0
5949,3,1424.0,2.0,75.0
5950,2,1285.0,2.0,45.0
5951,2,1450.0,2.0,55.99
5952,2,1160.0,2.0,70.0
5953,3,2000.0,2.0,95.0
5954,2,1125.0,2.0,47.65
5955,2,1133.0,2.0,38.37
5956,2,1240.0,2.0,60.0
5957,3,1466.0,3.0,77.59
5958,3,1610.0,2.0,115.0
5959,3,1220.0,3.0,56.0
5960,2,1225.0,2.0,48.0
5961,2,1300.0,2.0,54.0
5962,3,1996.0,4.0,123.0
5963,3,1320.0,2.0,55.0
5964,3,1835.0,3.0,175.0
5965,3,1435.0,3.0,90.0
5966,3,4097.0,3.0,400.0
5967,3,1601.0,3.0,70.0
5968,2,1257.0,2.0,93.0
5969,2,1309.0,2.0,95.0
5970,2,1362.0,2.0,100.0
5971,2,1115.0,2.0,55.0
5972,3,1870.0,3.0,90.0
5973,2,1322.0,2.0,61.99
5974,3,1450.0,2.0,65.0
5975,2,1185.0,2.0,67.0
5976,3,1790.0,3.0,120.0
5977,3,3450.0,4.0,208.0
5978,2,1050.0,2.0,52.5
5979,2,1000.0,2.0,48.0
5980,2,1183.0,2.0,77.25
5981,2,820.0,2.0,30.0
5982,2,1200.0,2.0,52.0
5983,2,1151.0,2.0,43.6
5984,3,1320.0,2.0,59.0
5985,3,1450.0,3.0,68.0
5986,3,1270.0,2.0,50.79
5987,3,1847.0,3.0,123.0
5988,3,1650.0,3.0,95.0
5989,3,2400.0,2.0,78.0
5990,2,1160.0,2.0,44.0
5991,3,1360.0,3.0,47.6
5992,2,1089.0,2.0,49.0
5993,2,1115.0,2.0,60.0
5994,2,1215.0,2.0,45.0
5995,2,1194.0,2.0,51.0
5996,3,1536.0,3.0,104.0
5997,2,1255.0,2.0,55.5
5998,3,1571.0,3.0,83.0
5999,2,900.0,1.0,70.0
6000,2,1517.0,2.0,125.0
6001,2,1230.0,2.0,58.0
6002,2,1340.0,2.0,72.0
6003,2,1175.0,2.0,29.38
6004,2,1240.0,2.0,43.1
6005,3,1470.0,2.0,44.1
6006,3,1680.0,3.0,117.0
6007,2,1000.0,2.0,35.0
6008,2,1071.0,2.0,51.0
6009,3,1512.0,3.0,80.0
6010,2,1190.0,2.0,60.0
6011,3,1550.0,2.0,80.0
6012,2,1283.0,2.0,63.22
6013,2,1325.0,2.0,73.0
6014,2,1105.0,2.0,35.36
6015,3,1600.0,3.0,74.5
6016,2,800.0,2.0,41.145
6017,2,1100.0,2.0,44.55
6018,3,2099.0,3.0,147.0
6019,3,1365.0,2.0,72.0
6020,2,1485.0,3.0,132.0
6021,2,1250.0,2.0,55.0
6022,3,1290.0,2.0,56.12
6023,2,1170.0,2.0,46.79
6024,2,1328.0,2.0,91.06
6025,2,1232.0,2.0,87.0
6026,2,1180.0,2.0,88.5
6027,3,1350.0,3.0,66.0
6028,2,1020.0,2.0,32.0
6029,3,1410.0,2.0,49.34
6030,3,2159.0,3.0,120.0
6031,3,1200.0,2.0,66.0
6032,2,1255.0,2.0,57.5
6033,2,1074.0,2.0,42.79
6034,3,1200.0,3.0,72.0
6035,3,1170.0,2.0,35.41
6036,3,1660.0,2.0,100.0
6037,3,1601.0,3.0,95.0
6038,2,952.0,2.0,42.0
6039,2,1166.0,2.0,65.0
6040,3,2700.0,2.0,260.0
6041,3,1520.0,2.0,96.0
6042,2,1175.0,2.0,50.0
6043,2,1432.0,2.0,68.0
6044,2,1005.0,2.0,39.77
6045,2,1309.0,2.0,80.0
6046,2,1050.0,2.0,77.0
6047,3,1100.0,3.0,53.0
6048,3,1565.0,2.0,56.34
6049,2,940.0,2.0,56.0
6050,2,1015.0,2.0,40.1
6051,3,1652.0,3.0,110.0
6052,2,1100.0,2.0,52.0
6053,2,1200.0,1.0,81.0
6054,3,1400.0,3.0,69.0
6055,2,1020.0,2.0,27.43
6056,2,1267.0,2.0,90.33
6057,3,1645.0,3.0,95.0
6058,3,1100.0,2.0,75.0
6059,3,1320.0,2.0,38.12
6060,2,1000.0,2.0,29.7
6061,2,2480.0,2.0,160.0
6062,2,1086.0,2.0,44.5
6063,2,1066.0,2.0,52.23
6064,3,1730.0,3.0,93.0
6065,2,1205.0,2.0,63.86
6066,2,960.0,2.0,55.0
6067,3,1510.0,3.0,83.05
6068,3,2300.0,3.0,142.0
6069,2,1000.0,2.0,63.0
6070,2,1160.0,2.0,46.39
6071,3,1553.0,2.0,58.23
6072,2,1134.0,2.0,45.0
6073,2,1350.0,2.0,65.0
6074,2,1032.0,2.0,42.0
6075,3,1998.0,3.0,117.0
6076,2,1225.0,2.0,48.0
6077,2,1262.0,2.0,67.0
6078,3,1842.0,3.0,115.0
6079,2,1300.0,2.0,60.0
6080,2,1070.0,2.0,38.6
6081,2,950.0,2.0,33.0
6082,2,1012.0,2.0,53.58
6083,2,1000.0,2.0,70.0
6084,2,1394.0,2.0,56.0
6085,3,1450.0,2.0,85.0
6086,3,1693.0,3.0,125.0
6087,2,1000.0,2.0,46.0
6088,2,952.0,2.0,49.0
6089,3,1410.0,2.0,64.0
6090,2,1400.0,2.0,108.0
6091,3,1826.0,3.0,125.0
6092,3,1689.0,3.0,103.0
6093,3,1075.0,2.0,31.0
6094,2,960.0,2.0,48.0
6095,2,808.0,2.0,40.0
6096,2,907.0,2.0,38.5
6097,2,1300.0,2.0,55.0
6098,3,1804.0,3.0,150.0
6099,3,1350.0,3.0,81.0
6100,3,1836.0,3.0,125.0
6101,2,826.0,2.0,36.0
6102,2,1200.0,2.0,68.0
6103,2,1460.0,2.0,80.0
6104,2,965.0,2.0,56.0
6105,3,1395.0,2.0,70.0
6106,3,1660.0,3.0,116.0
6107,2,935.0,2.0,35.0
6108,2,1180.0,2.0,39.0
6109,2,1090.0,2.0,31.48
6110,2,1204.0,2.0,82.0
6111,3,2072.0,4.0,153.0
6112,2,1056.0,2.0,65.0
6113,2,985.0,2.0,62.0
6114,3,1315.0,2.0,49.0
6115,2,734.0,2.0,22.0
6116,3,2317.0,4.0,140.0
6117,2,656.0,2.0,25.0
6118,2,1174.0,2.0,47.0
6119,2,1153.0,2.0,56.7
6120,2,957.0,2.0,47.0
6121,2,1060.0,2.0,50.0
6122,2,1000.0,2.0,50.0
6123,3,1843.0,3.0,88.0
6124,3,1150.0,2.0,40.25
6125,3,1230.0,2.0,31.37
6126,3,1703.0,3.0,130.0
6127,2,1125.0,2.0,41.5
6128,3,1516.0,3.0,65.0
6129,2,1130.0,2.0,56.0
6130,3,1512.0,3.0,103.0
6131,3,1491.0,3.0,88.0
6132,2,1250.0,2.0,95.0
6133,3,1650.0,3.0,90.75
6134,2,1140.0,2.0,48.7
6135,3,1881.0,3.0,95.0
6136,3,1100.0,3.0,56.57
6137,3,2666.0,4.0,200.0
6138,2,1500.0,2.0,50.0
6139,2,1197.0,2.0,50.0
6140,3,1345.0,3.0,60.0
6141,3,1260.0,2.0,95.0
6142,2,1200.0,2.0,80.0
6143,3,1650.0,3.0,52.0
6144,2,1025.0,2.0,35.88
6145,2,973.0,2.0,56.0
6146,2,1007.0,2.0,75.0
6147,3,1830.0,3.0,119.0
6148,2,1077.0,2.0,50.0
6149,3,1280.0,3.0,87.0
6150,2,865.0,2.0,40.0
6151,2,1000.0,2.0,33.0
6152,2,1285.0,2.0,65.0
6153,3,1850.0,3.0,95.0
6154,3,1754.0,3.0,132.0
6155,3,1567.0,3.0,100.0
6156,3,1695.0,3.0,50.0
6157,2,1150.0,2.0,69.44
6158,3,1690.0,3.0,85.0
6159,3,2350.0,3.0,210.0
6160,2,1057.0,2.0,65.0
6161,2,1320.0,2.0,91.0
6162,2,1125.0,2.0,48.0
6163,3,2254.0,3.0,170.0
6164,2,1050.0,2.0,52.08
6165,2,1040.0,2.0,41.6
6166,3,1760.0,3.0,115.0
6167,2,984.0,2.0,45.91
6168,2,1140.0,2.0,38.65
6169,3,3596.0,3.0,200.0
6170,3,1365.0,3.0,54.0
6171,2,1404.0,2.0,75.0
6172,3,1050.0,2.0,39.0
6173,3,1550.0,3.0,72.5
6174,3,1653.0,3.0,93.0
6175,2,1194.0,2.0,47.0
6176,3,1471.0,2.0,75.0
6177,2,700.0,2.0,35.0
6178,2,812.0,2.0,38.25
6179,3,1504.0,2.0,83.0
6180,3,1450.0,3.0,75.0
6181,2,957.0,2.0,54.5
6182,2,1050.0,2.0,75.0
6183,3,1820.0,3.0,85.0
6184,2,1033.0,2.0,32.0
6185,2,1165.0,2.0,88.5
6186,2,1280.0,2.0,61.0
6187,3,1550.0,3.0,65.1
6188,2,1392.0,2.0,130.0
6189,3,1221.0,3.0,75.0
6190,2,1300.0,2.0,60.0
6191,2,1065.0,2.0,31.5
6192,3,1209.0,2.0,65.0
6193,3,1929.0,4.0,101.0
6194,2,1255.0,2.0,84.0
6195,2,1035.0,2.0,31.05
6196,3,1650.0,3.0,101.0
6197,3,1275.0,2.0,65.0
6198,2,1128.0,2.0,65.58
6199,2,1140.0,2.0,38.55
6200,2,1183.0,2.0,58.56
6201,2,1155.0,2.0,39.0
6202,3,1245.0,2.0,43.57
6203,2,1000.0,2.0,38.0
6204,2,1040.0,2.0,75.0
6205,3,1477.0,2.0,75.0
6206,3,1525.0,2.0,65.0
6207,2,2000.0,2.0,120.0
6208,2,1220.0,2.0,65.0
6209,3,2388.0,3.0,195.0
6210,2,1355.0,2.0,97.6
6211,2,1141.0,2.0,62.0
6212,2,1046.0,2.0,49.06
6213,2,1247.0,2.0,62.35
6214,2,850.0,2.0,32.5
6215,2,1120.0,2.0,36.0
6216,3,1798.0,3.0,110.0
6217,3,1180.0,2.0,45.0
6218,2,1000.0,2.0,34.0
6219,2,1216.0,2.0,82.0
6220,2,900.0,2.0,65.0
6221,2,1100.0,2.0,65.0
6222,3,1842.0,3.0,115.0
6223,3,1075.0,2.0,43.0
6224,2,1495.0,3.0,88.0
6225,3,1700.0,3.0,120.0
6226,3,1564.0,3.0,103.0
6227,2,1256.0,2.0,65.0
6228,2,1047.0,2.0,89.0
6229,3,1458.0,3.0,78.45
6230,2,1063.0,2.0,61.17
6231,2,1150.0,2.0,52.5
6232,2,1360.0,2.0,45.0
6233,3,1605.0,3.0,76.0
6234,3,1810.0,3.0,100.0
6235,2,1250.0,2.0,48.5
6236,3,1475.0,2.0,58.99
6237,2,850.0,2.0,25.4
6238,2,1025.0,2.0,26.65
6239,2,980.0,2.0,45.0
6240,3,1428.0,2.0,70.0
6241,2,1130.0,2.0,74.0
6242,3,1592.0,3.0,125.0
6243,3,2050.0,3.0,82.0
6244,2,1407.0,2.0,83.87
6245,3,1585.0,3.0,84.0
6246,3,1785.0,3.0,130.0
6247,2,900.0,2.0,45.0
6248,3,1843.0,3.0,96.2
6249,2,1200.0,2.0,67.0
6250,2,1113.0,2.0,52.0
6251,2,1125.0,2.0,47.0
6252,3,1200.0,3.0,56.0
6253,3,1150.0,3.0,45.0
6254,2,770.0,1.0,70.0
6255,2,1181.0,2.0,57.0
6256,3,1550.0,3.0,64.7
6257,2,1200.0,2.0,86.0
6258,2,1295.0,2.0,55.47
6259,3,1506.0,3.0,95.0
6260,3,1872.0,3.0,152.0
6261,3,1326.0,2.0,35.0
6262,2,1040.0,2.0,33.28
6263,2,1020.0,2.0,48.0
6264,3,1400.0,3.0,90.0
6265,2,1100.0,2.0,54.0
6266,2,829.0,2.0,22.8
6267,3,1500.0,3.0,72.99
6268,2,850.0,2.0,25.99
6269,2,1180.0,2.0,60.0
6270,3,2215.0,4.0,150.0
6271,2,1010.0,2.0,36.0
6272,2,1350.0,2.0,60.0
6273,2,1100.0,2.0,50.0
6274,3,1450.0,2.0,62.93
6275,2,1133.0,2.0,40.0
6276,3,1564.0,3.0,100.0
6277,3,2072.0,4.0,157.0
6278,3,1460.0,2.0,51.1
6279,2,1050.0,2.0,52.07
6280,2,700.0,2.0,35.0
6281,3,1200.0,3.0,66.0
6282,2,1105.0,2.0,50.0
6283,3,1800.0,3.0,150.0
6284,2,1000.0,2.0,51.0
6285,3,1240.0,2.0,63.0
6286,2,1200.0,2.0,45.0
6287,3,1400.0,2.0,80.0
6288,3,1393.0,3.0,54.0
6289,2,1140.0,2.0,50.0
6290,3,1640.0,3.0,70.0
6291,2,1200.0,2.0,62.0
6292,2,720.0,2.0,65.0
6293,3,1650.0,3.0,68.0
6294,2,905.0,2.0,32.0
6295,3,1600.0,3.0,125.0
6296,2,1070.0,2.0,45.48
6297,2,1200.0,2.0,100.0
6298,2,1145.0,2.0,75.0
6299,3,1495.0,3.0,55.0
6300,3,1400.0,3.0,53.0
6301,3,1558.0,3.0,90.0
6302,2,1007.0,2.0,53.0
6303,2,902.0,2.0,25.26
6304,2,1054.0,2.0,53.0
6305,3,1135.0,2.0,39.73
6306,2,996.0,2.0,49.0
6307,2,1275.0,2.0,47.0
6308,2,1250.0,2.0,75.0
6309,2,1394.0,2.0,52.0
6310,2,1243.0,2.0,46.0
6311,2,1216.0,2.0,75.0
6312,2,1075.0,2.0,57.0
6313,2,1800.0,2.0,42.3
6314,3,1500.0,3.0,120.0
6315,3,1800.0,4.0,115.0
6316,2,1532.0,2.0,65.0
6317,3,1726.0,3.0,81.99
6318,2,1220.0,2.0,54.89
6319,2,1100.0,2.0,50.0
6320,3,1530.0,3.0,40.0
6321,2,840.0,2.0,28.0
6322,3,1250.0,4.0,39.0
6323,2,1030.0,2.0,35.0
6324,3,1499.0,3.0,89.0
6325,3,1280.0,2.0,55.0
6326,2,1170.0,2.0,59.0
6327,3,2646.0,3.0,99.0
6328,2,1161.0,2.0,36.69
6329,2,1633.0,2.0,72.0
6330,2,1050.0,2.0,65.0
6331,2,905.0,2.0,50.0
6332,3,1510.0,2.0,55.0
6333,3,1390.0,2.0,60.47
6334,2,1101.0,2.0,66.0
6335,3,2350.0,4.0,163.0
6336,2,1056.0,2.0,55.0
6337,3,1425.0,2.0,49.88
6338,3,1450.0,3.0,70.0
6339,2,1000.0,2.0,34.0
6340,3,1350.0,2.0,47.24
6341,3,2000.0,2.0,180.0
6342,3,1770.0,3.0,90.0
6343,3,3155.0,3.0,315.0
6344,2,616.0,3.0,45.0
6345,2,1547.0,2.0,103.0
6346,3,1713.0,3.0,120.0
6347,3,1856.0,4.0,180.0
6348,2,1152.0,2.0,57.0
6349,2,1100.0,2.0,46.75
6350,3,2357.0,3.0,135.0
6351,3,1820.0,4.0,95.0
6352,3,1865.0,3.0,139.0
